rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at,conference_name
331,Old Dominion Monarchs,295,Mid-Eastern Athletic Conference,13,1-2,1-0,0-2,-53.5,100.7,154.2,68.4,0.0074,-0.48,0.246,0.333,0.0,0.8,0-0,0-1,0-0,0-0,,,0.0,31.9,F,52.7,54.3,0.0,55.2,100.0,,,,52.4,-65.5,-41.5,→ FLAT,0.0,balanced,100.0,0,0,0.0,50.0,56.8,11.0,41.2,58.8,28.6,25.7,22.2,90.0,,5.1,5.1,2026-02-25 16:39 PST,Mid-Eastern Athletic Conference
332,SIU Edwardsville Cougars,2565,Southland Conference,11,0-2,0-0,0-2,-53.9,83.0,136.9,60.2,0.0032,-0.19,0.009,0.0,0.0,-5.82,0-1,0-0,0-0,0-0,0.0,,0.0,31.1,F,49.0,64.6,0.0,36.8,100.0,,,,20.5,-65.9,-41.9,→ FLAT,0.0,balanced,0.0,0,0,0.0,50.0,50.9,23.5,28.6,71.4,22.0,48.0,33.3,27.3,,-28.6,-28.6,2026-02-25 16:39 PST,Southland Conference
333,North Carolina Central Eagles,2428,Southern Conference,8,1-2,1-0,0-2,-54.5,114.2,168.7,66.8,0.0111,-0.59,0.01,0.333,0.0,21.35,0-1,0-0,0-1,0-0,0.0,,0.0,22.6,F,64.5,22.1,0.0,37.6,100.0,,,,39.2,-66.5,-42.5,→ FLAT,0.0,balanced,100.0,0,0,0.0,46.7,52.3,19.9,42.9,57.1,31.7,25.0,13.3,57.9,,-7.1,-7.1,2026-02-25 16:39 PST,Southern Conference
334,Duquesne Dukes,2184,Big Ten,8,1-2,1-1,0-1,-55.4,71.4,126.8,37.3,0.0014,-0.6,0.001,0.333,0.0,11.2,0-1,0-0,0-1,0-0,0.0,,0.0,40.5,F,58.7,87.9,0.0,47.2,100.0,,,,35.7,-67.4,-43.4,→ FLAT,0.0,balanced,50.0,0,0,0.0,38.6,58.2,20.8,25.0,75.0,0.0,36.4,12.5,75.0,,-8.7,-8.7,2026-02-25 16:39 PST,Big Ten
335,Kansas City Roos,140,Big Ten,13,0-2,0-0,0-2,-57.3,76.2,133.5,73.1,0.0016,-0.18,0.004,0.0,0.0,6.25,0-1,0-0,0-0,0-0,0.0,,0.0,31.7,F,55.8,61.7,0.0,41.6,100.0,,,,30.3,-69.3,-45.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,42.7,54.7,17.9,20.0,80.0,25.8,50.0,22.6,37.5,,-33.0,-33.0,2026-02-25 16:39 PST,Big Ten
336,Wright State Raiders,2750,Horizon League,22,1-2,1-1,0-1,-57.6,50.6,108.2,33.0,0.0011,-0.71,0.009,0.333,0.0,-7.3,0-0,0-0,0-1,0-0,,,0.0,34.3,F,48.1,66.3,0.0,60.8,100.0,,,,,-69.6,-45.6,→ FLAT,0.0,interior,50.0,0,0,0.0,31.6,58.9,20.8,25.0,75.0,36.8,21.1,0.0,57.1,,-1.2,-1.2,2026-02-25 16:39 PST,Horizon League
337,Fresno State Bulldogs,278,Independents,10,0-3,0-1,0-2,-57.8,84.2,142.0,67.5,0.0024,-0.21,0.345,0.0,0.0,32.35,0-2,0-0,0-0,0-0,0.0,,0.0,34.4,F,70.7,62.9,0.0,39.2,100.0,,,,54.5,-69.8,-45.8,→ FLAT,0.0,balanced,0.0,0,0,0.0,53.4,64.9,18.0,25.8,74.2,19.0,36.2,38.1,72.7,,-9.2,-9.2,2026-02-25 16:39 PST,Independents
338,Seton Hall Pirates,2550,Big 12,10,1-1,1-1,0-0,-57.8,46.6,104.4,64.1,0.0017,0.32,0.719,0.5,0.0,-6.0,0-0,0-0,1-0,0-0,,-6.0,0.0,27.1,F,47.0,54.7,0.0,34.4,100.0,,,,,-69.8,-45.8,→ FLAT,0.0,interior,50.0,0,0,0.0,30.9,61.7,20.8,38.6,61.4,47.3,32.7,0.0,65.4,,-18.9,-18.9,2026-02-25 16:39 PST,Big 12
339,Green Bay Phoenix,2739,Horizon League,23,1-1,0-0,1-1,-58.6,80.4,139.0,66.5,0.0018,-0.29,0.345,0.5,0.0,7.3,0-0,0-1,0-0,0-0,,,0.0,31.6,F,59.3,51.5,0.0,56.8,100.0,,,,57.0,-70.6,-46.6,→ FLAT,0.0,interior,-50.0,0,0,0.0,51.9,62.5,19.1,17.9,82.1,34.6,36.5,42.1,88.9,,8.1,8.1,2026-02-25 16:39 PST,Horizon League
340,North Alabama Lions,2453,Missouri Valley Conference,21,0-2,0-1,0-1,-60.6,69.8,130.4,66.7,0.0008,-0.36,0.016,0.0,0.0,-0.02,0-0,0-1,0-0,0-0,,,0.0,22.6,F,52.3,40.0,0.0,28.0,100.0,,,,,-72.6,-48.6,→ FLAT,0.0,balanced,0.0,0,0,0.0,35.7,64.5,17.4,44.1,55.9,15.9,25.4,6.2,60.0,,-22.6,-22.6,2026-02-25 16:39 PST,Missouri Valley Conference
341,VMI Keydets,2678,Colonial Athletic Association,9,0-2,0-1,0-1,-61.8,92.8,154.6,62.8,0.0028,-0.08,0.044,0.0,0.0,9.93,0-1,0-0,0-0,0-0,0.0,,0.0,27.8,F,57.9,42.3,0.0,52.8,100.0,,,,29.7,-73.8,-49.8,→ FLAT,0.0,balanced,0.0,0,0,0.0,49.1,59.0,11.1,16.7,83.3,19.6,51.8,37.9,63.6,,-19.4,-19.4,2026-02-25 16:39 PST,Colonial Athletic Association
342,UTSA Roadrunners,2636,Atlantic Coast Conference,22,0-2,0-1,0-1,-62.3,93.7,156.0,69.6,0.0028,-0.28,0.03,0.0,0.0,-1.72,0-0,0-1,0-0,0-0,,,0.0,25.4,F,51.3,44.4,0.0,40.8,100.0,,,,,-74.3,-50.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,53.3,50.3,15.3,20.0,80.0,18.0,42.6,42.3,81.8,,-24.0,-24.0,2026-02-25 16:39 PST,Atlantic Coast Conference
343,Idaho Vandals,70,Conference USA,7,1-1,0-0,1-1,-63.2,78.2,141.4,67.3,0.0011,0.2,0.697,0.5,0.0,-6.4,0-0,0-0,0-0,1-0,,-11.3,0.0,28.6,F,48.0,47.2,0.0,63.2,100.0,,,,32.7,-75.2,-51.2,→ FLAT,0.0,balanced,-50.0,0,0,0.0,53.2,55.0,22.3,36.7,63.3,43.5,54.8,41.2,74.1,,-3.2,-3.2,2026-02-25 16:39 PST,Conference USA
344,USC Trojans,30,Pac-12,18,0-3,0-2,0-1,-64.0,71.0,135.0,64.3,0.0006,-1.87,0.044,0.0,0.0,-22.8,0-0,0-0,0-0,0-2,,,2.0,28.9,F,34.7,66.3,0.0,47.2,100.0,,,,,-76.0,-52.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,41.7,45.5,21.9,41.5,58.5,26.7,43.3,30.8,75.0,,-25.8,-25.8,2026-02-25 16:39 PST,Pac-12
345,Central Arkansas Bears,2110,Missouri Valley Conference,22,1-1,0-0,1-1,-64.1,73.9,138.0,69.5,0.0008,-0.4,0.347,0.5,0.0,3.55,0-0,0-1,0-0,0-0,,,0.0,31.3,F,57.2,59.4,0.0,48.0,100.0,,,,45.0,-76.1,-52.1,→ FLAT,0.0,balanced,-50.0,0,0,0.0,46.7,50.8,15.7,24.4,75.6,29.5,52.5,34.4,77.8,,6.2,6.2,2026-02-25 16:39 PST,Missouri Valley Conference
346,Florida Gators,57,Patriot League,14,2-1,1-0,1-1,-68.4,91.2,159.6,35.2,0.0016,-0.33,0.317,0.667,0.0,-5.48,0-0,0-0,1-1,0-0,,-4.4,0.0,32.9,F,50.7,62.1,0.0,66.4,100.0,,,,78.4,-80.4,-56.4,→ FLAT,0.0,balanced,50.0,0,0,0.0,61.4,61.0,17.2,33.3,66.7,13.6,18.2,25.0,66.7,,23.0,23.0,2026-02-25 16:39 PST,Patriot League
347,Grand Canyon Lopes,2253,Independents,11,1-1,0-1,1-0,-69.8,73.0,142.8,68.0,0.0004,-0.13,0.299,0.5,0.0,15.18,0-1,0-0,0-0,0-0,0.0,,0.0,31.9,F,66.6,49.7,0.0,64.0,100.0,,,,54.6,-81.8,-57.8,→ FLAT,0.0,balanced,-100.0,0,0,0.0,47.2,64.7,22.3,27.8,72.2,35.2,37.0,35.0,73.7,,3.4,3.4,2026-02-25 16:39 PST,Independents
348,Holy Cross Crusaders,107,Independent,9,1-2,0-1,1-1,-71.1,84.6,155.7,44.8,0.0009,-0.04,0.019,0.333,0.0,-3.75,0-1,0-0,0-0,1-0,0.0,-28.5,0.0,28.3,F,44.3,60.6,0.0,48.0,100.0,,,,72.3,-83.1,-59.1,→ FLAT,0.0,balanced,-50.0,0,0,0.0,50.0,54.8,16.9,18.2,81.8,25.0,37.5,44.4,50.0,,4.8,4.8,2026-02-25 16:39 PST,Independent
349,Loyola Maryland Greyhounds,2352,Independent,10,0-3,0-2,0-1,-72.1,111.4,183.5,38.5,0.0032,-1.02,0.002,0.0,0.0,-7.88,0-1,0-0,0-0,0-1,0.0,,1.0,28.3,F,45.5,50.4,0.0,66.4,100.0,,,,49.9,-84.1,-60.1,→ FLAT,0.0,perimeter,0.0,0,0,0.0,46.3,47.5,15.5,50.0,50.0,7.4,44.4,41.7,0.0,,-9.0,-9.0,2026-02-25 16:39 PST,Independent
350,George Mason Patriots,2244,Big Ten,9,0-2,0-1,0-1,-73.1,91.9,165.0,33.9,0.0012,-0.13,0.001,0.0,0.0,15.2,0-1,0-0,0-0,0-0,0.0,,0.0,31.3,F,60.9,63.7,0.0,44.0,100.0,,,,,-85.1,-61.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,34.1,49.0,22.0,42.9,57.1,18.2,36.4,12.5,100.0,,-24.3,-24.3,2026-02-25 16:39 PST,Big Ten
351,NC State Wolfpack,152,Big East,17,1-1,1-0,0-1,-73.4,82.8,156.2,65.5,0.0007,-0.09,0.011,0.5,0.0,18.9,0-1,0-0,0-0,0-0,0.0,,0.0,30.2,F,63.1,45.0,0.0,69.6,100.0,,,,,-85.4,-61.4,→ FLAT,0.0,balanced,100.0,0,0,0.0,36.0,62.2,14.6,44.4,55.6,22.1,48.5,27.3,80.0,,38.1,38.1,2026-02-25 16:39 PST,Big East
352,LSU Tigers,99,Patriot League,15,0-2,0-1,0-1,-73.8,86.6,160.4,60.2,0.0008,-0.43,0.283,0.0,0.0,-6.25,0-0,0-1,0-0,0-0,,,0.0,22.3,F,48.7,29.2,0.0,63.2,100.0,,,,50.7,-85.8,-61.8,→ FLAT,0.0,balanced,0.0,0,0,0.0,48.6,57.1,14.1,46.2,53.8,31.9,29.0,45.0,72.7,,-7.2,-7.2,2026-02-25 16:39 PST,Patriot League
353,Liberty Flames,2335,Missouri Valley Conference,23,1-1,1-1,0-0,-75.8,84.3,160.1,66.3,0.0006,-0.45,0.052,0.5,0.0,3.3,0-0,0-1,0-0,0-0,,,0.0,32.5,F,54.2,72.1,0.0,48.0,100.0,,,,,-87.8,-63.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,62.2,53.1,17.5,5.0,95.0,64.4,46.7,28.6,58.6,,-14.6,-14.6,2026-02-25 16:39 PST,Missouri Valley Conference
354,La Salle Explorers,2325,Big Ten,10,1-2,1-1,0-1,-79.0,78.2,157.2,68.5,0.0003,-0.23,0.031,0.333,0.0,-7.15,0-0,1-0,0-0,0-1,,6.8,1.0,31.5,F,48.0,68.7,0.0,58.4,100.0,,,,52.9,-91.0,-67.0,→ FLAT,0.0,perimeter,50.0,0,0,0.0,50.9,52.2,19.8,44.4,55.6,41.4,44.8,42.3,75.0,,9.8,9.8,2026-02-25 16:39 PST,Big Ten
355,UC Riverside Highlanders,27,Atlantic 10,10,1-1,1-1,0-0,-80.8,63.6,144.4,69.6,0.0001,-0.55,0.318,0.5,0.0,-2.4,0-0,0-0,0-1,0-0,,,0.0,25.1,F,50.9,41.2,0.0,64.0,100.0,,,,,-92.8,-68.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,44.5,53.6,22.2,31.7,68.3,58.2,43.6,29.2,75.0,,15.0,15.0,2026-02-25 16:39 PST,Atlantic 10
356,Portland State Vikings,2502,Conference USA,8,1-1,1-1,0-0,-81.3,57.8,139.1,63.2,0.0001,-0.2,0.094,0.5,0.0,-0.85,0-1,0-0,0-0,0-0,0.0,,0.0,23.1,F,51.8,43.8,0.0,44.8,100.0,,,,,-93.3,-69.3,→ FLAT,0.0,balanced,50.0,0,0,0.0,34.4,59.6,12.2,29.4,70.6,24.6,31.1,21.1,86.7,,-1.8,-1.8,2026-02-25 16:39 PST,Conference USA
357,Samford Bulldogs,2535,Colonial Athletic Association,10,1-1,0-0,1-1,-81.9,80.7,162.6,69.3,0.0003,-0.68,0.403,0.5,0.0,-12.78,0-0,0-0,0-1,0-0,,,0.0,18.2,F,47.8,20.1,0.0,61.6,100.0,,,,51.6,-93.9,-69.9,→ FLAT,0.0,balanced,-50.0,0,0,0.0,51.6,57.4,8.6,35.7,64.3,35.9,25.0,37.5,87.0,0.5,0.0,0.0,2026-02-25 16:39 PST,Colonial Athletic Association
358,San Diego State Aztecs,21,Independents,12,0-2,0-1,0-1,-84.5,77.9,162.4,68.6,0.0002,-0.27,0.211,0.0,0.0,10.8,0-0,0-1,0-0,0-0,,,0.0,20.6,F,58.4,30.1,0.0,48.8,100.0,,,,,-96.5,-72.5,→ FLAT,0.0,balanced,0.0,0,0,0.0,45.0,61.5,17.8,42.9,57.1,40.0,36.7,36.4,83.3,,-13.8,-13.8,2026-02-25 16:39 PST,Independents
359,Queens University Royals,2511,Missouri Valley Conference,24,2-1,1-0,1-1,-87.4,87.2,174.6,31.8,0.0003,0.05,0.018,0.667,0.0,0.85,0-0,0-1,1-0,0-0,,-1.3,0.0,26.2,F,55.2,42.7,0.0,69.6,100.0,,,,59.0,-99.4,-75.4,→ FLAT,0.0,balanced,50.0,0,0,0.0,41.7,55.6,4.5,20.0,80.0,55.6,38.9,14.3,90.0,,10.3,10.3,2026-02-25 16:39 PST,Missouri Valley Conference
360,Cal State Bakersfield Roadrunners,2934,Atlantic 10,11,0-2,0-1,0-1,-88.1,71.6,159.7,70.4,0.0001,-0.45,0.25,0.0,0.0,2.35,0-0,0-1,0-0,0-0,,,0.0,20.3,F,53.6,36.9,0.0,43.2,100.0,,,,36.2,-100.1,-76.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,47.7,62.1,13.7,29.7,70.3,35.9,39.1,28.0,82.6,,-23.8,-23.8,2026-02-25 16:39 PST,Atlantic 10
361,Georgia Bulldogs,61,Patriot League,16,2-1,1-0,1-1,-95.2,60.4,155.6,35.3,0.0,0.02,0.0,0.667,0.0,0.27,0-0,1-0,0-1,0-0,,4.5,0.0,29.8,F,56.7,64.1,0.0,60.0,100.0,,,,44.8,-107.2,-83.2,→ FLAT,0.0,balanced,50.0,0,0,0.0,31.0,56.4,16.9,40.0,60.0,28.6,42.9,11.1,66.7,,15.1,15.1,2026-02-25 16:39 PST,Patriot League
362,Notre Dame Fighting Irish,87,Big East,18,0-2,0-1,0-1,-96.2,79.5,175.7,70.9,0.0001,-0.01,0.001,0.0,0.0,33.55,0-1,0-0,0-0,0-0,0.0,,0.0,30.6,F,71.4,61.4,0.0,53.6,100.0,,,,60.6,-108.2,-84.2,→ FLAT,0.0,balanced,0.0,0,0,0.0,43.3,61.5,21.3,18.5,81.5,36.5,50.0,26.9,57.9,,-7.9,-7.9,2026-02-25 16:39 PST,Big East
363,St. John's Red Storm,2599,Big 12,11,2-1,1-0,1-1,-100.3,57.1,157.4,33.3,0.0,0.38,0.0,0.667,0.0,6.57,1-0,0-1,0-0,0-0,1.0,9.6,0.0,33.0,F,70.5,66.2,0.0,65.6,100.0,,,,48.5,-112.3,-88.3,→ FLAT,0.0,balanced,50.0,0,0,0.0,31.0,57.2,22.0,41.7,58.3,19.0,42.9,33.3,50.0,,24.0,24.0,2026-02-25 16:39 PST,Big 12
364,Georgia Southern Eagles,290,Mid-Eastern Athletic Conference,14,0-2,0-0,0-2,-104.9,63.2,168.1,69.4,0.0,-0.55,0.107,0.0,0.0,5.8,0-0,0-0,0-1,0-0,,,0.0,23.8,F,55.6,49.9,0.0,56.8,100.0,,,,41.3,-116.9,-92.9,→ FLAT,0.0,balanced,0.0,0,0,0.0,50.0,57.1,17.1,33.3,66.7,26.7,56.7,35.3,87.5,,-12.2,-12.2,2026-02-25 16:39 PST,Mid-Eastern Athletic Conference
365,Evansville Purple Aces,339,Ohio Valley Conference,11,0-3,0-1,0-2,-307.3,7.9,315.2,1.8,0.0,-1.02,0.0,0.0,0.0,-1.7,0-1,0-0,0-0,0-1,0.0,,1.0,0.0,F,49.0,87.7,0.0,28.8,100.0,,,,0.0,-319.3,-295.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,0.0,51.7,100.0,100.0,0.0,0.0,100.0,0.0,83.3,,-38.8,-38.8,2026-02-25 16:39 PST,Ohio Valley Conference
